path,is_valid,width,height,channels,aspect_ratio,error,blur_score,brightness,contrast,filename,label,claim_id,sha256,dhash
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2395.jpg,True,1141,855,3,1.3345,,47.1637,103.6993,60.9127,2395.jpg,0,2395,1d1ab8d628343ce3fb3f1b32152b9cf223e9c0c4bf523df9672e01de43339e0f,6bdbda5e63783e01
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2396.jpg,True,1410,1057,3,1.334,,1317.3406,107.9004,50.3345,2396.jpg,0,2396,e68859f174a79c3ea871ac53d153c4bcd123228957ef898d05ee61f65f0e2576,cb9d9b114f7ce0ec
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2398.jpg,True,1471,1103,3,1.3336,,20.9835,104.3481,72.8277,2398.jpg,1,2398,d24f71b64e623ecb9c010c5f8048bc73589b9c56a529e7be1e885c8e821376fa,1f1f1e161e9b0916
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2400.jpg,True,873,654,3,1.3349,,211.953,181.285,67.03,2400.jpg,0,2400,ce44ea60b1efb8888dee2f8da3a75bfcdc412f33ae422de7ff5d1969ac4fd075,c2478cd8f074f9c1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2401.jpg,True,1354,1015,3,1.334,,219.7954,101.8789,69.8871,2401.jpg,0,2401,7ec48c0ad858f2da2e2887ab1cd041756713ffc807c2a9e8b05fd5842480315e,474300089cebd494
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2402.jpg,True,872,654,3,1.3333,,74.7846,100.9663,57.1841,2402.jpg,0,2402,d72fdfaf125721f99666221f5b35088d94292caadf7c2fc00260ec0ea1a624db,e6c8b5a498628088
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2403.jpg,True,1105,828,3,1.3345,,33.567,176.1035,94.4736,2403.jpg,0,2403,f07949550aca0fed394b4363b47d0857a133c49fae6c6ae47d90d65d33354f46,742c26abf13c0e06
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2404.jpg,True,1458,1093,3,1.3339,,60.9111,91.6415,43.1572,2404.jpg,1,2404,806fb40ae730c97a7c9b30f9627e2d8fae019dcbff31ef96caa1fe1793a7ac83,7074b4938b09498c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2405.jpg,True,856,642,3,1.3333,,217.8373,142.9201,59.5942,2405.jpg,0,2405,a69ff377c55e3f754e332e6012a226e2e6109b9f5eef0d260253dfad1756d6b4,3f091d19181066c3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2407.jpg,True,868,651,3,1.3333,,39.9347,105.6865,53.2295,2407.jpg,0,2407,ac80458655245539f9747fb90e5bc0e5afd5aae45dba6c57bf09fc4fe61e2eb4,f07289c8d0586068
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2408.jpg,True,848,636,3,1.3333,,98.1914,179.4259,74.6025,2408.jpg,0,2408,0ffb001085e7f46e94a1311cc00673943ec7a5baa984edea084d1e0fdf74c6c9,939b06a28a928080
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2410.jpg,True,821,615,3,1.335,,122.328,116.4495,51.6238,2410.jpg,0,2410,3c08944fa5598ea8a8e01110bf506d68496178650d756da8d8cb5bb0620da3ba,2b84c9c1c0c9c1e5
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2411.jpg,True,857,642,3,1.3349,,913.3037,154.5776,81.2759,2411.jpg,0,2411,b06607044a574b1498a9111dc5d3b4e55d4fa4222d68d417d1834feead553cd1,3d0e07a196c2c363
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2413.jpg,True,1469,1101,3,1.3342,,69.7769,118.1016,73.7094,2413.jpg,0,2413,cf672febca11b3cb7ee80ab588f9dcbf739a259309f6d0f5a14d318ea102c1ea,e0f0d860737a3cbc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2414.jpg,True,1473,1104,3,1.3342,,1255.4673,148.5009,43.8791,2414.jpg,0,2414,91e234a1ceccbe7e6d3efdbc3379dafbe56a9706d4a0700c0eedfddd74e1260f,5859d991115032b3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2415.jpg,True,1430,1072,3,1.334,,8.2011,89.9257,36.6955,2415.jpg,0,2415,3af964098031e186fe213836cadcb49983b394f8b77ba4047d6038972a3b9eb0,c123c0353959481e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2416.jpg,True,890,667,3,1.3343,,34.3078,85.0787,62.3275,2416.jpg,0,2416,d2c050c5d878a30c0653aee07f2f89799f5841fb3ab599eb084192d02853b82d,f0c19284c9ca948c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2418.jpg,True,1400,1050,3,1.3333,,392.6045,102.0144,59.7891,2418.jpg,0,2418,45427dfafff5c2505ea462acf34ac1110ab5bbe045a702e8a7047f7df3524994,11b9f11998d9c060
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2419.jpg,True,832,624,3,1.3333,,6373.3539,108.7033,47.6379,2419.jpg,0,2419,4622627518fc8bdbca488b781d0fa0f9021e7f99dbad04bf84a40c1c801f6aa7,88ec6c46d4c49c9c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2420.jpg,True,1180,885,3,1.3333,,218.6058,95.8446,55.7539,2420.jpg,0,2420,6604552a73887cbf804a64323baeb18f4aa148852581b1f5aefd4894b06e0628,3064083218303458
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2421.jpg,True,803,602,3,1.3339,,59.4054,92.4449,50.5938,2421.jpg,0,2421,d5a9c2e9a6a0d637824cce726d512df5481dd3780efbaf9dda902dca0b38df05,ce9632323973f6fc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2422.jpg,True,1479,1109,3,1.3336,,25.4133,100.0719,57.6447,2422.jpg,0,2422,866af1019a117c83f7eb014d424f7d42f72ace425239fc8ceb99e0ade3104abe,609c968cb8e0c031
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2423.jpg,True,876,657,3,1.3333,,109.8035,171.7164,57.0887,2423.jpg,1,2423,ce8cc8165ed418441973c3862df4b349ad58515bcbbcac69fa24d550c6678250,383771796ded8f97
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2425.jpg,True,1416,1062,3,1.3333,,9.5987,97.6651,55.2734,2425.jpg,0,2425,cbb000333aab9326d4396560ca0dedf6c4155a19ff2b63c397d71c4ae21eb3b8,d840fe4f3f7169b4
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2426.jpg,True,1270,952,3,1.334,,37.6443,112.0552,56.2722,2426.jpg,0,2426,7d6b555c59e0730d3b4935ab9d2c6f149bbb69a862b17928011cc27ff7aa4d2f,0d2c3cc1c1030206
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2428.jpg,True,803,602,3,1.3339,,102.8341,107.3443,59.7549,2428.jpg,0,2428,64ef5e15b12754bcd1ccc7646fa6e8265a201a8908392dca71e65cdc547c1fd6,8bdd5a8c8d8184c0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2431.jpg,True,1308,981,3,1.3333,,27.5368,134.0144,57.0809,2431.jpg,0,2431,0a3eb436e45863825cc2526627d0e9e75fcf3fba5bfbfd4166aeb7a30d61856d,f8fcfbf2f79777ee
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2433.jpg,True,1221,915,3,1.3344,,113.196,127.7111,56.2735,2433.jpg,0,2433,a360a5948458d369c2fe0088b645c01bb5314f6e4a45ff646ae351365dd284aa,37b6a272763236f9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2435.jpg,True,853,639,3,1.3349,,2202.0508,168.962,62.592,2435.jpg,0,2435,af2a068180ad2adc8738b4698107b916ee8b8815c1295fcc747388f3b9930463,e0d4caa38d9ab1a0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2436.jpg,True,858,643,3,1.3344,,48.524,136.1672,73.5012,2436.jpg,0,2436,f13ee4e6916a90d651560f2db116edc506951a074e30b9cd9eeff5d939891fe1,c39810727c3e8e26
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2437.jpg,True,1176,882,3,1.3333,,11.7947,100.8142,49.97,2437.jpg,0,2437,d053cf9840f2cf5f7c6f297e87eca4cb0bbde5038b0358d02b9a84f272802cfc,fbd6da6d35f6f371
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2438.jpg,True,1253,939,3,1.3344,,28.9507,109.6904,53.7707,2438.jpg,0,2438,f7077122d6f6dad7562566d875f2f147a5ed10cb7c6662c6c5b35d72410c34ee,3e71949fcbcb0c84
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2439.jpg,True,867,650,3,1.3338,,79.9752,200.6101,56.4986,2439.jpg,0,2439,dc371cb9974929e019a38e04e3de2e6126951f5c769c742e7f73bce66aa15d10,00038878b8389890
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2440.jpg,True,1184,888,3,1.3333,,180.4522,58.9875,56.8867,2440.jpg,0,2440,6cf0dbbd6caa64484dde34b42a9be5fb07b8387b99625a1f298a7b52b13f0574,feffbe640003779c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2442.jpg,True,1116,837,3,1.3333,,16.8084,91.2433,68.5226,2442.jpg,0,2442,7889c0b29023fa0a285cea9406443783630288511e2693327c49928e8779a3c7,c1f0c4c4f47912f1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2443.jpg,True,865,648,3,1.3349,,700.273,119.0971,22.428,2443.jpg,0,2443,877fd0b81ccc3563b8706e4ccc37c390625cefdcdbe84d8f738822fe9cad9a3c,e0c0e0e3d7dffde3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2444.jpg,True,1357,1017,3,1.3343,,16.086,75.8746,36.6931,2444.jpg,0,2444,69db280f85345fc7d8ceed9fd5377d2dace5fe3b8d7c40f63b159e50344e4921,797c6b21731e04a5
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2448.jpg,True,820,615,3,1.3333,,59.3709,74.1458,54.0816,2448.jpg,0,2448,24587bcd7cb590adf890b827fb73360935c4bd31e11ab5aace75338ae0ae2c69,000082a28283869c
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2452.jpg,True,875,656,3,1.3338,,57.3857,83.9421,45.0053,2452.jpg,0,2452,f9996984a37c0a22787d4e93843fd7cdd7bffbf746ff1710201f078ad17bc17e,d0e62c00e0b0f3f3
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2453.jpg,True,1390,1042,3,1.334,,749.3427,63.2326,43.0265,2453.jpg,0,2453,50dc047c6c30e58b8065e4edb8b20a5b622db920914fffbb8894d93fb291f1be,3cbc7b548ccd4569
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2454.jpg,True,852,639,3,1.3333,,142.2521,101.5897,51.2168,2454.jpg,0,2454,dcff4253d40419d490fe6927e8c881e892adfe0f70f0178a74a959a54325f2ef,b1b6d65626e67dfe
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2455.jpg,True,863,647,3,1.3338,,1135.3058,124.7933,57.4276,2455.jpg,0,2455,3bc2141ee3a1c70e3233663e1a5aa741b3a2a8d5931ed672174002b7b7b6a550,e0c6dcd83172656f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2456.jpg,True,896,672,3,1.3333,,973.0966,191.3189,45.4002,2456.jpg,0,2456,e1ec90d7aabcb8b8e5a88b95ea33c47c8b68ffa30d965a81c3bf0207c2509745,d0769c2730162c8e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2458.jpg,True,1314,985,3,1.334,,12.4245,80.5271,38.9944,2458.jpg,0,2458,28dcadd6aaf694362f9c22ba7a2cb36d36c5799a56207b86a570a8608789b1d4,60c0d034b5bce185
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2460.jpg,True,1333,999,3,1.3343,,93.8561,161.8793,82.5228,2460.jpg,0,2460,033da76275438456ab51f5d432102de087078f12c283305b7de0680f6e26bca2,7e2c83276c130910
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2461.jpg,True,814,610,3,1.3344,,232.0931,167.2507,72.0928,2461.jpg,0,2461,8833511a1966f668e3e340db8822980f523d016f136e8c714a2a50e983843225,b8fcfcb6f87ffdb6
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2462.jpg,True,1219,914,3,1.3337,,16.6815,113.495,54.6994,2462.jpg,0,2462,dcee40ce001bb69bcaf2221f0ae8401cb57a0c4a531eb19ad3c172622e8bf008,beb76797911b1b0d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2464.jpg,True,1293,969,3,1.3344,,142.6853,163.8099,53.3307,2464.jpg,0,2464,2f7dfaab8bd31233d387d589c5e4ce087d50084a014095c2a9b3d3c040ff6fd7,cfccc6c2c3c68078
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2465.jpg,True,889,666,3,1.3348,,51.3625,155.537,43.7476,2465.jpg,0,2465,cd82d88c609aebdadee993710c8877a0226a0f0b82adcd6e1bcd4682805b39d4,c8ec4ccecada92b2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2466.jpg,True,843,632,3,1.3339,,64.9467,137.6559,41.2791,2466.jpg,0,2466,e54c5476df2e0578b50d94ba528a0b9411ab8e498d914622376015bf3e957e5e,6367646b673839f4
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2467.jpg,True,833,624,3,1.3349,,41.3331,196.8858,55.6889,2467.jpg,0,2467,e1266a9b460a3ac86ded90ad0bb5de6681b15489ec42d06e0640b8b19b001eb8,020419307439d353
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2468.jpg,True,1136,852,3,1.3333,,24.8367,110.1804,47.1842,2468.jpg,0,2468,c97c3fd5f78cd9948f47f5a37eb63c8ababdd640f801d3361ae2311916bbdb0a,c4b034c4c8ca2ce0
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2469.jpg,True,814,610,3,1.3344,,142.8737,65.3807,59.2688,2469.jpg,0,2469,d43a030b26472c41d54055d6030b1df8a6879a721e1a8a2b6012e99d45b4c87c,82252cc85b1b2c56
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2470.jpg,True,834,625,3,1.3344,,861.7135,47.0063,38.5553,2470.jpg,1,2470,dd58b955940f3ab19801b865e527fca34d2d15e4dd9f40ebf0023d43f2c11656,9cc3a191b2b2f361
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2471.jpg,True,1303,977,3,1.3337,,32.3806,123.8867,58.7559,2471.jpg,0,2471,a31f033fde58615a457778b9210321c1c16e98e23b83c61fea057f02ab560eed,4058d84858585058
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2472.jpg,True,1177,882,3,1.3345,,152.0746,84.3942,45.3328,2472.jpg,0,2472,9fa969134baea9c4486f74419c7af84270dc59114eee92bff23cb7e7a1185026,e6c58d19397b7607
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2475.jpg,True,864,648,3,1.3333,,48.3544,156.5416,66.4466,2475.jpg,0,2475,fbdcba36889bd23f01b52ad4c0d1f9186a2d38c69ca5ef75bbb75110edfc6f1f,5c4f652734361e1b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2476.jpg,True,1216,912,3,1.3333,,43.4184,128.3267,54.8197,2476.jpg,0,2476,7de55a1e96f70142ce1f3d4a2d92b6029a7fa54c11d00376808ac531821c3b5a,cc86b33171f392ec
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2478.jpg,True,1462,1096,3,1.3339,,1704.8573,95.0149,53.173,2478.jpg,0,2478,4202852419b013f9cd199baddbe3f32ecc84743c2af59ed803cb870f1b94ae8b,c8c8696b23874e33
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2479.jpg,True,1410,1057,3,1.334,,41.3296,156.3731,69.247,2479.jpg,1,2479,16d5e1709c2075534ac85577a52f580b3c581bcba78511c2510c5ad81353f881,6dcedc619bb38b8d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2480.jpg,True,889,666,3,1.3348,,1228.8479,83.716,45.4662,2480.jpg,0,2480,4f82ee9e1e870c68669968b1ed43f9cd4b75396e7e3f6e9983288b2de998fd5d,bc3c3c9c9f3f3fba
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2481.jpg,True,872,654,3,1.3333,,23.0585,118.5465,62.1216,2481.jpg,0,2481,cfb9e538d1b71d62e4dfca5946ec6b4a8ea88720daa5bae594503a29d1f96e71,584ecff2cacd9696
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2482.jpg,True,849,636,3,1.3349,,644.7938,243.8844,11.7579,2482.jpg,0,2482,9e811fca4a5f203d7af50d31c31034eec4d482c0ed652df39b22527a1856a167,30282c50a8a83028
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2484.jpg,True,1454,1090,3,1.3339,,14.754,135.0557,83.8172,2484.jpg,1,2484,919c6711842815a29abd28467d322ed86318db28f70df4c1f9d330e2e542c4d7,fcc2a42d32261c06
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2485.jpg,True,1183,887,3,1.3337,,25.6791,136.4785,52.3278,2485.jpg,0,2485,970019dfe1efa2de8afafc3e29b1da7776577696d9319c8ad1f723790dfb9aa8,1a3000028280c2e2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2486.jpg,True,870,652,3,1.3344,,86.3997,159.209,84.4859,2486.jpg,0,2486,6855c102da4fa428a31ace407fbfe3fe6172bf60eb3e368a9891a08cbef5efc6,b2f2d206866625a2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2487.jpg,True,802,601,3,1.3344,,369.3813,108.9808,66.4184,2487.jpg,0,2487,d28155fabf3d5117a2423c3acfbe5ae66723030d3cab69dccd0827963d6eacc6,78ceca96640858f2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2488.jpg,True,858,643,3,1.3344,,131.0242,93.6264,54.8633,2488.jpg,0,2488,4b10409257c31726dcc859ececb7ddce6af4d9a423fcfe885031afda5f95d6c8,a0569f5b70a7c54d
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2489.jpg,True,897,672,3,1.3348,,14.9896,122.6414,25.2066,2489.jpg,0,2489,8797018091160bdf482ec3447e2c1ecdbd363dcdbc3e4d29cd082d16c91dbbfc,470f0f27860f0f07
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2490.jpg,True,1186,889,3,1.3341,,42.3674,112.4308,54.629,2490.jpg,0,2490,2d428317d845f4bd143553c47e7322c6565230476f510a684ede7170ea52a18a,c592343aca4b2307
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2491.jpg,True,1314,985,3,1.334,,614.8891,162.478,91.8649,2491.jpg,0,2491,50a5869ff43647cfa341e85e2f6d2909d68af3e5fd55e96b8f3fcf4f0ee4a357,faf4e4c082840b19
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2492.jpg,True,1370,1027,3,1.334,,25.9569,114.9111,57.2573,2492.jpg,0,2492,08fd3bb9239e567b0e37c37ca00daa448c6244046a5f0e708a6bda8ba6c3919f,c03c7c7c767ffaf8
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2493.jpg,True,1202,901,3,1.3341,,763.2643,127.7554,66.3026,2493.jpg,1,2493,e709baf42bbe1196d6e1e2f62f0681bbbf1c7557c4d35ec6a2f5041084beee55,1146068c8ee3e564
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2494.jpg,True,1164,873,3,1.3333,,139.3681,166.8736,63.0593,2494.jpg,0,2494,e50464cfc28cd1630305468a7514ffa63737a2ba198f766578bcce1554042720,25a4e48ffcf08003
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2495.jpg,True,1484,1113,3,1.3333,,13.4599,72.9855,40.9622,2495.jpg,0,2495,4e6b6e781856abe268dba17f38ff92218d86495af9836f7406ff3e2d5008b598,934d25170634ba39
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2496.jpg,True,831,623,3,1.3339,,2820.9309,138.217,62.785,2496.jpg,0,2496,3d3ef6451ede51c745e9b67876e150faad2d271f8500d0b8daf2c9034b7cc1c6,5c776534bc9c1c84
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2497.jpg,True,1241,930,3,1.3344,,828.7542,123.4185,53.9948,2497.jpg,0,2497,25dd155489684be803938b71fb9de8c48ca28932987cfccb3766667d889314e8,c9c9c3c7c1c3e3a1
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2498.jpg,True,1312,984,3,1.3333,,27.9004,82.1189,45.2912,2498.jpg,0,2498,90533a6bebcaa1c087e28b6dcfa0ed6a335f026c40bc1a11a666439d6bffe354,3c0e6f60613c3222
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2499.jpg,True,898,673,3,1.3343,,101.1216,179.9672,64.4272,2499.jpg,0,2499,4dc7cb10238951a9ec65b24658b68ee0dc5d3a52e0d2f54fe378fabfc0cf7df0,d161110503d1c000
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2500.jpg,True,1489,1116,3,1.3342,,18.0008,54.0034,36.094,2500.jpg,0,2500,f6b18ac70942b357bb6c8c266d10029a475260bed5330eb51e22f37af99fbb0c,fff7fcf3f5d7337b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2502.jpg,True,1429,1071,3,1.3343,,45.5422,120.3247,64.2873,2502.jpg,0,2502,1045aaa361c445dc673fb11389facc0c92764c66b9c86d0f86639a62d1ba9ee4,1b37e7ada78bebfe
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2503.jpg,True,828,621,3,1.3333,,85.6536,156.4803,60.3672,2503.jpg,0,2503,64599ad86463a9936dc22380be5bc2feb710a308751f79cf72c4796ca87a3b6e,c8e8381fcc475e90
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2505.jpg,True,865,648,3,1.3349,,4823.9876,144.738,69.1318,2505.jpg,0,2505,5469e9ea27a6d23d02a99c6807533d02c372ecc147529c23cd4f63d92dd88b36,e7e7b7b6f6b3fcf9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2507.jpg,True,1395,1046,3,1.3337,,679.3676,89.8479,46.7622,2507.jpg,0,2507,76b6fe5a8afce753a1f3f3fb3dde11fa40e444606aec063f65ce3adfc8b45ba4,98b8b89ac008c8cc
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2508.jpg,True,1106,829,3,1.3341,,19.0066,95.2828,62.0432,2508.jpg,0,2508,32715c4ed945f807430da08e99f82e4f654ef059cfc2c46e7d548da91a4db591,270e1a1b1a0c1e9f
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2509.jpg,True,1471,1103,3,1.3336,,10.8088,132.878,44.8255,2509.jpg,0,2509,3955aa77145bc1d980bcf2dcfc31af21b1cfde9930deb09aa8d7701fdb536176,1d1f3f3f7b7bbd9b
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2511.jpg,True,1463,1097,3,1.3336,,13.2559,76.6012,52.2382,2511.jpg,1,2511,a56da142cde674fc2ee17fb9a5ee2f0809ac69843f805450316bd1b60bdfda0c,2384c1cb5a5c102e
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2512.jpg,True,885,663,3,1.3348,,66.5286,147.0555,87.0973,2512.jpg,0,2512,edd769e4c7802180a0b1ea7a1db23d8e64bfd6e6e0e81c12c54d79bffb1cacd5,fe6e7f7e7e7e3fce
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2513.jpg,True,1229,921,3,1.3344,,35.006,145.9218,77.8689,2513.jpg,0,2513,37988dbc976c39838f87278878092864036ed1929f1ebc7545acb106c235b60a,239303048fc7e303
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2515.jpg,True,1142,856,3,1.3341,,31.5831,70.0352,49.1021,2515.jpg,0,2515,369504efe025bac316cd681b5ad6fbab0f497abcaaa2c874af64b28652ec2fe6,3c3f37fefcf2e7f9
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2516.jpg,True,1414,1060,3,1.334,,490.452,166.5319,50.5528,2516.jpg,0,2516,dfb8c8e5512534cffd9e8f4501a8a6efa93cdda1bee79331d9281046ef7d3619,939aece5f4f6dec2
D:\MY PROJECTS\NPN-Car-Insurance\notebooks\data\raw\vinayjose_car_damage\images\2517.jpg,True,1103,827,3,1.3337,,55.6313,110.5391,66.631,2517.jpg,0,2517,65592f8e84ead6791ce64c72a23e5f4e5da792e718fffdd59d9a380c112da414,fa6c240e4c0c0c40
